,Date,Open,High,Low,Close,Adj Close,Volume,datetime,adj,Adj Open,Adj High,Adj Low,movement,20_Day_moving_av,20_Day_stddev,126_Day_moving_av,momentum_factor,daily_spread,vol_change,Target-future_week_gain,Bollinger_upper,Bollinger_lower,_bollinger_linear_metric,_bollinger_buy_flag,_bollinger_sell_flag,Exp_mav_sh,Exp_mav_med,Exp_mav_lon,Exp_mav-signal,CMFV,CMFV-rolling,CMFV-signal,MACD,MACD-signal,_MACD_range,MACD_finta,MACD-signal_finta,rel_strength_ind,awesome_oscil,DEMA,TEMA,TRIX,TRIX-signal,TRIMA,VAMA,kaufman_eff,Kaufman_AMA,ZLEMA,WMA,HMA,EVWMA,PPO,PPO_signal,PPO_histo
0,2018-07-13,2.43,2.47,2.4,2.4,2.277501,57508656,2018-07-13,-0.12249899999999991,2.3075010000000002,2.3475010000000003,2.277501,-0.020408189598997723,,,,,0.030735442048104605,,0.04166672155138475,,,,False,False,2.277501,2.277501,2.277501,0.0,-57508656.0,,,,,,MACD,SIGNAL,,,2.277501,2.277501,,,,,,,,,,0.0,PPO,SIGNAL,HISTO
1,2018-07-16,2.42,2.45,2.415,2.45,2.324949,15449724,2018-07-16,-0.12505100000000002,2.294949,2.324949,2.289949,-0.008097091719540813,,,,,0.01505409365968894,,0.020408189598997723,,,,False,False,2.307156,2.303861,2.3029195714285713,2.0,15449724.0,,,,,,MACD,SIGNAL,100.0,,2.3155765555555554,2.320783469135803,0.3005591594555735,1.0,,,,,,,,0.0,PPO,SIGNAL,HISTO
2,2018-07-17,2.46,2.47,2.44,2.47,2.343928,15337542,2018-07-17,-0.12607200000000018,2.333928,2.343928,2.3139279999999998,0.004064788156811918,,,,,0.012799027956490237,,0.012145850896444045,,,,False,False,2.325917224489796,2.320281901639344,2.3185849303904926,2.0,15337542.0,,,,,,MACD,SIGNAL,100.0,,2.3368870239183015,2.3428456024581608,0.2589986095919478,0.933429351572664,,,,,,,,0.0,PPO,SIGNAL,HISTO
3,2018-07-18,2.48,2.48,2.45,2.46,2.334439,15357829,2018-07-18,-0.1255609999999998,2.354439,2.354439,2.3244390000000004,-0.00806444074108376,,,,,0.012851053293746292,,0.020325225889389148,,,,False,False,2.329833481617647,2.3250776666666666,2.323435137509065,2.0,-5119276.333333486,,,,,,MACD,SIGNAL,86.05054297190676,,2.3392289309017134,2.341546415457299,0.20839678985680518,0.836393135568016,,,,,,,,0.0,PPO,SIGNAL,HISTO
4,2018-07-19,2.47,2.49,2.45,2.48,2.353418,16711241,2018-07-19,-0.12658199999999997,2.3434180000000002,2.3634180000000002,2.323418,-0.007999925813428486,,,,,0.016996555647997947,,0.012096873568571267,,,,False,False,2.340062714087439,2.333508275107092,2.3312576204565016,2.0,8355620.499999814,,,,,,MACD,SIGNAL,89.27349080063475,,2.349372551198951,2.3522040660512595,0.1827983361676519,0.8064136329282952,,,,,,,,0.0,PPO,SIGNAL,HISTO
5,2018-07-20,2.48,2.51,2.475,2.5,2.3723970000000003,12650071,2018-07-20,-0.1276029999999997,2.3523970000000003,2.382397,2.3473970000000004,0.0,,,,,0.014753011405763745,,0.0,,,,False,False,2.353629395542428,2.344049281724348,2.3407765394331594,2.0,5421459.000000092,,,,,,MACD,SIGNAL,91.41066608059376,,2.3632972647139745,2.367827815810135,0.1717934359264378,0.816691478806838,,,,,,,,0.0,PPO,SIGNAL,HISTO
6,2018-07-23,2.5,2.51,2.48,2.5,2.3723970000000003,4900707,2018-07-23,-0.1276029999999997,2.3723970000000003,2.382397,2.3523970000000003,0.0,,,,,0.012645438347797524,,-0.00399975214940851,,,,False,False,2.36135263870526,2.351223332971608,2.347439640907096,2.0,1633569.0000000484,,,,,,MACD,SIGNAL,91.41066608059376,,2.370958655218871,2.374706651389255,0.1634669845937881,0.8270769655052022,,,,,,,,0.0,PPO,SIGNAL,HISTO
7,2018-07-24,2.5,2.51,2.5,2.5,2.3723970000000003,11764821,2018-07-24,-0.1276029999999997,2.3723970000000003,2.382397,2.3723970000000003,-0.003984236027989386,,,,,0.004215146115932445,,-0.015999851626856784,,,,False,False,2.3658458519517587,2.3563117633294275,2.352320932844372,2.0,-11764821.0,,,,,,MACD,SIGNAL,91.41066608059376,,2.3751699013727374,2.377350803238005,0.1556032560829759,0.8320817214832951,,,,,,,,0.0,PPO,SIGNAL,HISTO
8,2018-07-25,2.5,2.51,2.49,2.51,2.381887,6402540,2018-07-25,-0.12811299999999992,2.371887,2.381887,2.3618870000000003,0.0,,,,,0.008396703957828216,,-0.023904576497541536,,,,False,False,2.372327632585824,2.362219769879733,2.3577647330808644,2.0,6402540.0,,,,,,MACD,SIGNAL,92.36117311892816,,2.381264812206746,2.3830856433885574,0.14956522631599786,0.8402193940420839,,,,,,2.3626966444444446,,0.0,PPO,SIGNAL,HISTO
9,2018-07-26,2.5,2.51,2.49,2.51,2.381887,12438405,2018-07-26,-0.12811299999999992,2.371887,2.381887,2.3618870000000003,0.004000173664019788,,,,,0.008396703957828216,,-0.027888392690333344,,,,False,False,2.3761746409399156,2.366626371107815,2.361991524772775,2.0,12438405.0,,,,,,MACD,SIGNAL,92.36117311892816,,2.384823485140528,2.385578401304302,0.1440691137700874,0.8466314543503849,,,,,,2.369444866666667,,0.0,PPO,SIGNAL,HISTO
