,Date,Open,High,Low,Close,Adj Close,Volume,datetime,adj,Adj Open,Adj High,Adj Low,movement,20_Day_moving_av,20_Day_stddev,126_Day_moving_av,momentum_factor,daily_spread,vol_change,Target-future_week_gain,Bollinger_upper,Bollinger_lower,_bollinger_linear_metric,_bollinger_buy_flag,_bollinger_sell_flag,Exp_mav_sh,Exp_mav_med,Exp_mav_lon,Exp_mav-signal,CMFV,CMFV-rolling,CMFV-signal,MACD,MACD-signal,_MACD_range,MACD_finta,MACD-signal_finta,rel_strength_ind,awesome_oscil,DEMA,TEMA,TRIX,TRIX-signal,TRIMA,VAMA,kaufman_eff,Kaufman_AMA,ZLEMA,WMA,HMA,EVWMA,PPO,PPO_signal,PPO_histo
0,2017-06-29,2.7,2.7,2.65,2.7,2.7,53203,2017-06-29,0.0,2.7,2.7,2.65,-0.0847457627118644,,,,,0.018518518518518615,,0.16666666666666655,,,,False,False,2.7,2.7,2.7,0.0,53203.0,,,,,,MACD,SIGNAL,,,2.7,2.7,,,,,,,,,,0.0,PPO,SIGNAL,HISTO
1,2017-06-30,2.68,2.95,2.68,2.95,2.95,21668,2017-06-30,0.0,2.68,2.95,2.68,-0.016666666666666607,,,,,0.09152542372881356,,0.054237288135593115,,,,False,False,2.85625,2.838888888888889,2.833928571428572,2.0,21668.0,,,,,,MACD,SIGNAL,100.0,,2.9006172839506177,2.928052126200276,1.3221292834290674,1.0,,,,,,,,0.0,PPO,SIGNAL,HISTO
2,2017-07-03,3.02,3.08,3.0,3.0,3.0,61756,2017-07-03,0.0,3.02,3.08,3.0,0.0,,,,,0.02666666666666669,,-0.02333333333333328,,,,False,False,2.929591836734694,2.904918032786885,2.897368421052632,2.0,-61756.0,,,,,,MACD,SIGNAL,100.0,,2.9803159246319684,3.004574223077681,1.0408496692625893,0.8927719809608496,,,,,,,,0.0,PPO,SIGNAL,HISTO
3,2017-07-04,3.0,3.02,2.99,3.0,3.0,64658,2017-07-04,0.0,3.0,3.02,2.99,-0.05660377358490571,,,,,0.009999999999999934,,0.0033333333333332624,,,,False,False,2.9619485294117642,2.9371273712737125,2.928766316171139,2.0,-21552.666666667305,,,,,,MACD,SIGNAL,100.0,,3.00828228780755,3.021517352427631,0.840716529525393,0.8141695935233946,,,,,,,,0.0,PPO,SIGNAL,HISTO
4,2017-07-05,3.0,3.2,2.99,3.18,3.18,443935,2017-07-05,0.0,3.0,3.2,2.99,0.009523809523809603,,,,,0.06603773584905659,,-0.047169811320754824,,,,False,False,3.0565232477446216,3.0093764873869584,2.9943127998721923,2.0,359375.9523809523,,,,,,MACD,SIGNAL,100.0,,3.1101210624403115,3.1402063986392843,0.788167903078632,0.8298234941138344,,,,,,,,0.0,PPO,SIGNAL,HISTO
5,2017-07-06,3.2,3.2,3.13,3.15,3.15,308738,2017-07-06,0.0,3.2,3.2,3.13,0.012861736334405157,,,,,0.022222222222222313,,-0.03174603174603177,,,,False,False,3.0957438238453276,3.0474932778211463,3.0303360423265984,2.0,-132316.2857142863,,,,,,MACD,SIGNAL,92.9085092597093,,3.1487154927189946,3.170994202986086,0.738208452222698,0.8323866702516559,,,,,,,,0.0,PPO,SIGNAL,HISTO
6,2017-07-07,3.15,3.18,3.06,3.11,3.11,261677,2017-07-07,0.0,3.15,3.18,3.06,0.06143344709897601,,,,,0.03858520900321547,,-0.0032154340836012176,,,,False,False,3.101610524375148,3.0633120616770055,3.0471229272826603,2.0,-43612.8333333343,,,,,,MACD,SIGNAL,84.32226527269117,,3.1507331060158723,3.157065206584039,0.6788372354715678,0.8174108322412094,,,,,,,,0.0,PPO,SIGNAL,HISTO
7,2017-07-10,3.15,3.15,2.85,2.93,2.93,431289,2017-07-10,0.0,3.15,3.15,2.85,-0.026578073089700876,,,,,0.10238907849829344,,0.054607508532423105,,,,False,False,3.0317936593901016,3.0312746663221453,3.0242154073609053,2.0,-201268.19999999966,,,,,,MACD,SIGNAL,58.239129353508,,3.073348582965545,3.043709600534683,0.5889551334783879,0.765522107839202,,,,,,,,0.0,PPO,SIGNAL,HISTO
8,2017-07-11,2.89,3.07,2.89,3.01,3.01,274609,2017-07-11,0.0,2.89,3.07,2.89,-0.006600660066006607,,,,,0.059800664451827155,,0.029900332225913723,,,,False,False,3.022987449326124,3.026360112857566,3.0215980204238533,3.0,91536.33333333288,,,,,,MACD,SIGNAL,63.62464125300576,,3.0549354787935274,3.0217629298165813,0.5113050506661985,0.7228585350331118,,,,,,3.0377777777777775,,0.0,PPO,SIGNAL,HISTO
9,2017-07-12,3.0,3.05,3.0,3.03,3.03,153241,2017-07-12,0.0,3.0,3.05,3.0,-0.006557377049180334,,,,,0.016501650165016445,,0.023102310231023198,,,,False,False,3.0258095336604796,3.02717565887263,3.023070245964973,3.0,30648.199999999455,,,,,,MACD,SIGNAL,64.84522195086075,,3.0499813004065284,3.0197643568602843,0.4480431512520905,0.692023379530817,,,,,,3.043111111111111,,0.0,PPO,SIGNAL,HISTO
10,2017-07-13,3.03,3.13,3.03,3.05,3.05,1064230,2017-07-13,0.0,3.03,3.13,3.03,-0.016129032258064602,,,,,0.03278688524590167,,0.006557377049180334,,,,False,False,3.035520952939528,3.032169494294472,3.027599254204734,2.0,-638538.0,,,,,,MACD,SIGNAL,66.07128092316665,,3.053886604536731,3.029430588715895,0.39780659529813034,0.6725305453534507,,,0.4117647058823527,,,3.0451111111111113,,0.0,PPO,SIGNAL,HISTO
