,Date,Open,High,Low,Close,Adj Close,Volume,datetime,adj,Adj Open,Adj High,Adj Low,movement,20_Day_moving_av,20_Day_stddev,126_Day_moving_av,momentum_factor,daily_spread,vol_change,Target-future_week_gain,Bollinger_upper,Bollinger_lower,_bollinger_linear_metric,_bollinger_buy_flag,_bollinger_sell_flag,Exp_mav_sh,Exp_mav_med,Exp_mav_lon,Exp_mav-signal,CMFV,CMFV-rolling,CMFV-signal,MACD,MACD-signal,_MACD_range,MACD_finta,MACD-signal_finta,rel_strength_ind,awesome_oscil,DEMA,TEMA,TRIX,TRIX-signal,TRIMA,VAMA,kaufman_eff,Kaufman_AMA,ZLEMA,WMA,HMA,EVWMA,PPO,PPO_signal,PPO_histo
0,2012-11-08,4.5,4.6,4.48,4.48,4.48,70781,2012-11-08,0.0,4.5,4.6,4.48,-0.03655913978494622,,,,,0.026785714285714107,,0.04464285714285698,,,,False,False,4.48,4.48,4.48,0.0,-70781.0,,,,,,MACD,SIGNAL,,,4.48,4.48,,,,,,,,,,0.0,PPO,SIGNAL,HISTO
1,2012-11-09,4.45,4.65,4.4,4.65,4.65,62378,2012-11-09,0.0,4.45,4.65,4.4,-0.06438631790744455,,,,,0.05376344086021505,,-0.010752688172043163,,,,False,False,4.586250000000001,4.574444444444445,4.571071428571429,2.0,62378.0,,,,,,MACD,SIGNAL,100.0,,4.616419753086421,4.635075445816188,0.5460980732991921,1.0,,,,,,,,0.0,PPO,SIGNAL,HISTO
2,2012-11-12,4.66,5.03,4.66,4.97,4.97,127287,2012-11-12,0.0,4.66,5.03,4.66,0.0040404040404039545,,,,,0.07444668008048293,,-0.05432595573440636,,,,False,False,4.78204081632653,4.736557377049181,4.723463497453311,2.0,86004.7297297294,,,,,,MACD,SIGNAL,100.0,,4.857002896473469,4.91432310182486,0.7432117559760953,1.1336261789043889,,,,,,,,0.0,PPO,SIGNAL,HISTO
3,2012-11-13,5.01,5.1,4.95,4.95,4.95,112418,2012-11-13,0.0,5.01,5.1,4.95,0.016427104722792622,,,,,0.030303030303030193,,-0.014141414141414198,,,,False,False,4.85922794117647,4.808861788617887,4.792767403915881,2.0,-112417.99999999999,,,,,,MACD,SIGNAL,95.68709428980094,,4.936317027540084,4.978854972426885,0.7087885690209974,1.046333829470004,,,,,,,,0.0,PPO,SIGNAL,HISTO
4,2012-11-14,4.93,4.93,4.86,4.87,4.87,61184,2012-11-14,0.0,4.93,4.93,4.86,0.04059829059829068,,,,,0.014373716632443408,,0.03080082135523603,,,,False,False,4.863900069396252,4.827049024274156,4.812917270061482,2.0,-43702.85714285736,,,,,,MACD,SIGNAL,80.69503029783957,,4.929366155391631,4.9415899343222085,0.6159400063332628,0.938101367260807,,,,,,,,0.0,PPO,SIGNAL,HISTO
5,2012-11-15,4.85,4.85,4.6,4.68,4.68,87836,2012-11-15,0.0,4.85,4.85,4.6,0.017391304347826105,,,,,0.05341880341880342,,0.07264957264957263,,,,False,False,4.786740064446831,4.787190562928267,4.782162583472785,3.0,-31620.959999999952,,,,,,MACD,SIGNAL,57.60909740483455,,4.832719460556892,4.800234450919654,0.49240522594195085,0.8102197968860465,,,,,,,,0.0,PPO,SIGNAL,HISTO
6,2012-11-16,4.6,4.62,4.58,4.6,4.6,30300,2012-11-16,0.0,4.6,4.62,4.58,-0.021276595744680965,,,,,0.008695652173913052,,0.10434782608695663,,,,False,False,4.709892807290157,4.739817625240925,4.74377706483469,-1.0,-6.727951529228442e-10,,,,,,MACD,SIGNAL,50.99393871298628,,4.738440262526557,4.679140805011966,0.37598889156575277,0.6899833507540839,,,,,,,,0.0,PPO,SIGNAL,HISTO
7,2012-11-19,4.62,4.7,4.62,4.7,4.7,12093,2012-11-19,0.0,4.62,4.7,4.62,-0.03688524590163929,,,,,0.017021276595744695,,0.08085106382978721,,,,False,False,4.705868084485919,4.730248701124922,4.735214915577641,-1.0,12093.0,,,,,,MACD,SIGNAL,57.55495205518406,,4.7219330128648584,4.671613414675748,0.29261128069674075,0.6082499061275144,,,,,,,,0.0,PPO,SIGNAL,HISTO
8,2012-11-20,4.72,4.88,4.72,4.88,4.88,26912,2012-11-20,0.0,4.72,4.88,4.72,-0.02788844621513938,,,,,0.03278688524590167,,0.024590163934426253,,,,False,False,4.776229936041527,4.7648419940850895,4.761873215197614,2.0,26912.0,,,,,,MACD,SIGNAL,66.30073571369867,,4.7850493417356,4.768287893476709,0.24713681791550188,0.5817008548344166,,,,,,4.769777777777778,,0.0,PPO,SIGNAL,HISTO
9,2012-11-21,4.95,5.05,4.94,5.02,5.02,12210,2012-11-21,0.0,4.95,5.05,4.94,0.0,,,,,0.021912350597609452,,0.0,,,,False,False,4.874331142104076,4.822012199311946,4.807103132979378,2.0,5549.999999999911,,,,,,MACD,SIGNAL,71.2607930358732,,4.882052688584001,4.899954983323459,0.2304016794496743,0.6064270159775271,,,,,,4.823111111111111,,0.0,PPO,SIGNAL,HISTO
10,2012-11-22,5.02,5.02,4.93,5.02,5.02,13013,2012-11-22,0.0,5.02,5.02,4.93,-0.011811023622047341,,,,,0.017928286852589615,,0.005976095617529931,,,,False,False,4.93281084791348,4.865330798812854,4.842907829290443,2.0,13013.000000000002,,,,,,MACD,SIGNAL,71.2607930358732,,4.94607550954952,4.976235140603305,0.22615204028102587,0.6546077251681983,,,0.42187499999999956,,,4.864444444444444,,0.0,PPO,SIGNAL,HISTO
11,2012-11-23,5.08,5.08,5.08,5.08,5.08,11664,2012-11-23,0.0,5.08,5.08,5.08,0.0,,,,,0.0,,0.08267716535433069,,,,False,False,4.991814947830538,4.911432740349173,4.881439028055608,2.0,,,,,,,MACD,SIGNAL,73.21995424011371,,5.0110380514571125,5.049530793001194,0.23016324614305947,0.7187050313282424,,,0.3675213675213673,,,4.9095555555555555,,0.0,PPO,SIGNAL,HISTO
12,2012-11-26,5.08,5.12,5.08,5.08,5.08,22937,2012-11-26,0.0,5.08,5.12,5.08,0.016000000000000014,,,,,0.007874015748031503,,0.20078740157480307,,,,False,False,5.027135099267375,4.9471074290304555,4.912793310310032,2.0,-22937.0,,,,,,MACD,SIGNAL,73.21995424011371,,5.053757480825736,5.089657649706388,0.23695829541971386,0.7836953764005895,,,0.12941176470588264,,5.68,4.952222222222222,,0.0,PPO,SIGNAL,HISTO
13,2012-11-27,5.07,5.11,5.0,5.0,5.0,24477,2012-11-27,0.0,5.07,5.11,5.0,-0.003984063745019836,,,,,0.022000000000000065,,0.1,,,,False,False,5.016272547212308,4.9581725943412644,4.926233621989951,2.0,-24477.0,,,,,,MACD,SIGNAL,66.23750974598885,,5.051261700199583,5.068927541035809,0.24050677150936123,0.8314269692076389,,,0.05494505494505469,,5.508653846153845,4.976,,0.0,PPO,SIGNAL,HISTO
14,2012-11-28,5.04,5.04,5.02,5.02,5.02,19304,2012-11-28,0.0,5.04,5.04,5.02,-0.00594059405940599,,,,,0.003984063745020013,,0.13545816733067742,,,,False,False,5.01776422969409,4.970989013120175,4.940390634286337,2.0,-19304.0,,,,,,MACD,SIGNAL,67.08264773943304,,5.054941011804156,5.061701794488642,0.24222979325408306,0.866874050298433,,5.007177519786937,0.17647058823529338,,5.351049778215869,5.0008888888888885,,0.0,PPO,SIGNAL,HISTO
15,2012-11-29,5.08,5.12,5.05,5.05,5.05,31600,2012-11-29,0.0,5.08,5.12,5.05,-0.08181818181818185,,,,,0.013861386138613919,,0.19999999999999996,,,,False,False,5.030662176468997,4.98724888520786,4.956652649764421,2.0,-31600.0,,,,,,MACD,SIGNAL,68.36196596067683,,5.066837900035539,5.068742249740026,0.24334125459193082,0.8948070915073538,,5.026432498799471,0.5362318840579708,,5.294845046017497,5.024222222222222,,0.0,PPO,SIGNAL,HISTO
16,2012-11-30,5.12,5.5,5.12,5.5,5.5,73802,2012-11-30,0.0,5.12,5.5,5.12,-0.09836065573770486,,,,,0.06909090909090908,,0.08181818181818185,,,,False,False,5.218429088547156,5.092161530927126,5.036071823165551,2.0,73802.0,,,,,,MACD,SIGNAL,80.5640740660653,,5.238912796030417,5.293847862161615,0.2584507028093959,0.9601743963826672,,5.200822397584024,0.8490566037735848,,5.488520924525263,5.127555555555555,,0.0,PPO,SIGNAL,HISTO
